Loan_ID,Date_ID,Recipient_ID,LoanOfficer_ID,loan_amount,Upfront_charges,property_value
32486,1007597,1007597,403,136500,2612.14,138000
32487,1007598,1007598,555,326500,0,528000
32488,1007599,1007599,449,436500,9880,488000
32489,1007600,1007600,881,456500,0,1048000
32490,1007601,1007601,580,256500,5463.5,258000
32491,1007602,1007602,538,436500,263.7,638000
32492,1007603,1007603,601,456500,3549.25,528000
32493,1007604,1007604,140,426500,0,638000
32494,1007605,1007605,846,566500,78.57,718000
32495,1007606,1007606,155,516500,2889.49,548000
32496,1007607,1007607,818,226500,3103.79,248000
32497,1007608,1007608,690,156500,5913.4,198000
32498,1007609,1007609,587,96500,3100.78,358000
32499,1007610,1007610,570,476500,1020.8,808000
32500,1007611,1007611,838,336500,4162.5,448000
32501,1007612,1007612,156,406500,7500,448000
32502,1007613,1007613,238,336500,9500,608000
32503,1007614,1007614,363,416500,0,498000
32504,1007615,1007615,415,356500,277.83,518000
32505,1007616,1007616,461,706500,0,848000
32506,1007617,1007617,684,246500,235.77,258000
32507,1007618,1007618,115,206500,3532.32,268000
32508,1007619,1007619,123,126500,4575,268000
32509,1007620,1007620,676,326500,1943.38,408000
32510,1007621,1007621,389,186500,3607.5,278000
32511,1007622,1007622,130,76500,0,78000
32512,1007623,1007623,798,606500,1945,738000
32513,1007624,1007624,144,286500,1650.16,308000
32514,1007625,1007625,453,416500,1600,458000
32515,1007626,1007626,185,436500,1277.4,588000
32516,1007627,1007627,367,346500,3399.32,388000
32517,1007628,1007628,391,116500,0,118000
32518,1007629,1007629,669,216500,3512.5,408000
32519,1007630,1007630,427,256500,0,
32520,1007631,1007631,188,556500,0,698000
32521,1007632,1007632,729,336500,1380.2,508000
32522,1007633,1007633,441,106500,1775,318000
32523,1007634,1007634,50,456500,6228.75,498000
32524,1007635,1007635,3,136500,2860.4,178000
32525,1007636,1007636,106,636500,1660.5,728000
32526,1007637,1007637,872,586500,6718.88,618000
32527,1007638,1007638,681,466500,0,
32528,1007639,1007639,506,106500,3024.16,148000
32529,1007640,1007640,692,216500,7129.45,268000
32530,1007641,1007641,358,706500,5775.32,848000
32531,1007642,1007642,807,66500,0,88000
32532,1007643,1007643,170,156500,3670.56,188000
32533,1007644,1007644,505,456500,0,
32534,1007645,1007645,652,526500,0,
32535,1007646,1007646,540,706500,11050,948000
32536,1007647,1007647,459,316500,0,348000
32537,1007648,1007648,637,176500,1547,228000
32538,1007649,1007649,429,296500,8108.75,448000
32539,1007650,1007650,593,156500,0,
32540,1007651,1007651,900,196500,2792.49,288000
32541,1007652,1007652,646,116500,3134,168000
32542,1007653,1007653,582,726500,0,978000
32543,1007654,1007654,461,136500,0,
32544,1007655,1007655,210,266500,0,278000
32545,1007656,1007656,317,516500,344.95,668000
32546,1007657,1007657,54,766500,0,978000
32547,1007658,1007658,786,516500,6032.5,758000
32548,1007659,1007659,287,76500,2250,168000
32549,1007660,1007660,295,356500,6532.93,448000
32550,1007661,1007661,248,386500,0,578000
32551,1007662,1007662,482,186500,3277.93,228000
32552,1007663,1007663,711,406500,4750,508000
32553,1007664,1007664,65,326500,1578.79,328000
32554,1007665,1007665,325,476500,0,578000
32555,1007666,1007666,706,316500,8589.99,378000
32556,1007667,1007667,140,566500,0,1158000
32557,1007668,1007668,256,466500,1150,788000
32558,1007669,1007669,185,156500,4533.58,178000
32559,1007670,1007670,500,516500,7366.68,808000
32560,1007671,1007671,696,496500,0,628000
32561,1007672,1007672,264,726500,7265.25,1128000
32562,1007673,1007673,842,76500,0,
32563,1007674,1007674,688,506500,6300,638000
32564,1007675,1007675,467,616500,9000,908000
32565,1007676,1007676,357,196500,5066.25,288000
32566,1007677,1007677,403,76500,0,318000
32567,1007678,1007678,485,356500,10037.5,448000
32568,1007679,1007679,161,306500,6855.4,518000
32569,1007680,1007680,740,206500,0,228000
32570,1007681,1007681,650,266500,0,268000
32571,1007682,1007682,574,226500,3542.61,248000
32572,1007683,1007683,898,466500,17879,598000
32573,1007684,1007684,614,146500,1973,248000
32574,1007685,1007685,653,406500,793.47,828000
32575,1007686,1007686,139,286500,1150,588000
32576,1007687,1007687,859,446500,0,558000
32577,1007688,1007688,305,486500,0,758000
32578,1007689,1007689,788,196500,4712.5,328000
32579,1007690,1007690,897,546500,0,668000
32580,1007691,1007691,267,376500,0,388000
32581,1007692,1007692,58,566500,0,628000
32582,1007693,1007693,550,316500,0,
32583,1007694,1007694,720,626500,0,908000
32584,1007695,1007695,145,406500,5295.28,1008000
32585,1007696,1007696,98,126500,3337.5,298000
32586,1007697,1007697,763,396500,1112.74,498000
32587,1007698,1007698,774,316500,326.05,648000
32588,1007699,1007699,557,216500,4696.09,228000
32589,1007700,1007700,319,86500,2090,338000
32590,1007701,1007701,849,156500,0,178000
32591,1007702,1007702,307,326500,9350,648000
32592,1007703,1007703,96,196500,4510.24,238000
32593,1007704,1007704,69,226500,0,338000
32594,1007705,1007705,682,156500,4587.04,328000
32595,1007706,1007706,60,196500,0,148000
32596,1007707,1007707,695,556500,751.05,588000
32597,1007708,1007708,184,456500,0,
32598,1007709,1007709,398,326500,5450,408000
32599,1007710,1007710,609,286500,5570,438000
32600,1007711,1007711,554,526500,3845,598000
32601,1007712,1007712,15,216500,0,458000
32602,1007713,1007713,862,136500,0,168000
32603,1007714,1007714,228,396500,8848.95,498000
32604,1007715,1007715,876,166500,4350.95,328000
32605,1007716,1007716,788,136500,4268.94,158000
32606,1007717,1007717,55,76500,2368.75,128000
32607,1007718,1007718,10,226500,6998.56,278000
32608,1007719,1007719,591,656500,15875.07,878000
32609,1007720,1007720,886,116500,2250,208000
32610,1007721,1007721,83,266500,0,268000
32611,1007722,1007722,235,76500,750,358000
32612,1007723,1007723,882,176500,3830.38,218000
32613,1007724,1007724,221,216500,0,288000
32614,1007725,1007725,860,106500,3087.5,128000
32615,1007726,1007726,647,666500,0,928000
32616,1007727,1007727,359,286500,0,378000
32617,1007728,1007728,317,386500,1131.8,428000
32618,1007729,1007729,101,596500,1825,888000
32619,1007730,1007730,226,216500,6031.25,288000
32620,1007731,1007731,6,376500,12500,518000
32621,1007732,1007732,543,586500,3663.58,828000
32622,1007733,1007733,891,626500,6466.6,1018000
32623,1007734,1007734,822,256500,0,348000
32624,1007735,1007735,274,566500,12171.25,608000
32625,1007736,1007736,224,346500,4126.44,488000
32626,1007737,1007737,859,676500,6860,848000
32627,1007738,1007738,467,536500,5367.75,718000
32628,1007739,1007739,213,476500,2741.4,618000
32629,1007740,1007740,205,566500,0,668000
32630,1007741,1007741,201,296500,6447.5,708000
32631,1007742,1007742,208,206500,3164.6,298000
32632,1007743,1007743,246,356500,0,468000
32633,1007744,1007744,561,676500,0,808000
32634,1007745,1007745,360,296500,6473.75,398000
32635,1007746,1007746,68,336500,2787.5,608000
32636,1007747,1007747,160,256500,0,308000
32637,1007748,1007748,878,596500,2833.9,1758000
32638,1007749,1007749,393,246500,0,
32639,1007750,1007750,44,206500,1022.33,228000
32640,1007751,1007751,569,496500,220.04,908000
32641,1007752,1007752,47,396500,1250,1108000
32642,1007753,1007753,764,96500,1372.21,108000
32643,1007754,1007754,237,1266500,0,1648000
32644,1007755,1007755,130,316500,2500,438000
32645,1007756,1007756,660,166500,3988.13,308000
32646,1007757,1007757,598,376500,5625,378000
32647,1007758,1007758,259,106500,4110,228000
32648,1007759,1007759,455,316500,8190,398000
32649,1007760,1007760,554,76500,2842.35,508000
32650,1007761,1007761,517,276500,0,288000
32651,1007762,1007762,496,436500,0,458000
32652,1007763,1007763,489,326500,0,568000
32653,1007764,1007764,748,416500,0,478000
32654,1007765,1007765,719,576500,0,
32655,1007766,1007766,181,246500,8055.13,348000
32656,1007767,1007767,301,376500,4650,608000
32657,1007768,1007768,602,166500,0,238000
32658,1007769,1007769,564,406500,150,468000
32659,1007770,1007770,569,476500,4700,808000
32660,1007771,1007771,725,656500,630.79,848000
32661,1007772,1007772,540,296500,1960.02,328000
32662,1007773,1007773,233,336500,2261.98,368000
32663,1007774,1007774,748,296500,8727.5,348000
32664,1007775,1007775,549,306500,3325,568000
32665,1007776,1007776,509,396500,3327.7,888000
32666,1007777,1007777,481,366500,3617,468000
32667,1007778,1007778,223,276500,1967.83,398000
32668,1007779,1007779,637,86500,2307.64,88000
32669,1007780,1007780,728,426500,391,468000
32670,1007781,1007781,333,246500,6098.4,278000
32671,1007782,1007782,292,386500,2890.13,528000
32672,1007783,1007783,142,366500,0,538000
32673,1007784,1007784,597,336500,1643.47,368000
32674,1007785,1007785,835,586500,1565,878000
32675,1007786,1007786,840,346500,5565.63,368000
32676,1007787,1007787,198,116500,3262.5,198000
32677,1007788,1007788,129,266500,6514,398000
32678,1007789,1007789,257,436500,0,908000
32679,1007790,1007790,862,216500,5953.5,288000
32680,1007791,1007791,85,456500,3177.33,648000
32681,1007792,1007792,72,446500,14570,558000
32682,1007793,1007793,473,406500,0,468000
32683,1007794,1007794,284,136500,333.23,188000
32684,1007795,1007795,378,486500,1690,548000
32685,1007796,1007796,425,416500,1825.37,568000
32686,1007797,1007797,196,96500,0,108000
32687,1007798,1007798,421,576500,0,
32688,1007799,1007799,747,116500,3348.25,318000
32689,1007800,1007800,359,266500,4619.44,338000
32690,1007801,1007801,777,206500,2488.05,258000
32691,1007802,1007802,63,186500,3100,208000
32692,1007803,1007803,683,136500,0,
32693,1007804,1007804,11,286500,10090.83,338000
32694,1007805,1007805,126,306500,0,
32695,1007806,1007806,688,266500,0,348000
32696,1007807,1007807,637,276500,6062.5,558000
32697,1007808,1007808,76,306500,0,588000
32698,1007809,1007809,459,236500,4187.5,308000
32699,1007810,1007810,758,56500,0,228000
32700,1007811,1007811,245,186500,5423.69,258000
32701,1007812,1007812,427,136500,1818.28,198000
32702,1007813,1007813,759,346500,14080,678000
32703,1007814,1007814,708,546500,0,618000
32704,1007815,1007815,24,266500,6673.65,458000
32705,1007816,1007816,527,126500,3837.5,208000
32706,1007817,1007817,691,386500,450,598000
32707,1007818,1007818,271,176500,0,618000
32708,1007819,1007819,173,476500,0,488000
32709,1007820,1007820,389,126500,2187.5,858000
32710,1007821,1007821,332,246500,1150,278000
32711,1007822,1007822,185,256500,0,
32712,1007823,1007823,150,486500,6493.61,768000
32713,1007824,1007824,119,206500,0,238000
32714,1007825,1007825,796,486500,2165.44,768000
32715,1007826,1007826,667,636500,0,708000
32716,1007827,1007827,448,386500,7538.75,548000
32717,1007828,1007828,870,236500,0,
32718,1007829,1007829,663,566500,7131.29,878000
32719,1007830,1007830,861,116500,3046.15,138000
32720,1007831,1007831,303,226500,0,
32721,1007832,1007832,151,326500,0,328000
32722,1007833,1007833,884,126500,2914.2,228000
32723,1007834,1007834,383,256500,0,318000
32724,1007835,1007835,402,316500,3060,348000
32725,1007836,1007836,374,306500,0,438000
32726,1007837,1007837,26,286500,250,478000
32727,1007838,1007838,628,496500,304.1,708000
32728,1007839,1007839,163,306500,0,498000
32729,1007840,1007840,298,386500,1336.13,648000
32730,1007841,1007841,789,76500,2556.25,178000
32731,1007842,1007842,557,176500,0,218000
32732,1007843,1007843,596,306500,3887.37,328000
32733,1007844,1007844,688,186500,3005.52,258000
32734,1007845,1007845,731,386500,0,408000
32735,1007846,1007846,318,246500,0,268000
32736,1007847,1007847,486,716500,0,768000
32737,1007848,1007848,341,606500,1250,908000
32738,1007849,1007849,788,396500,6178.13,418000
32739,1007850,1007850,556,226500,3998.75,448000
32740,1007851,1007851,357,156500,3187.5,258000
32741,1007852,1007852,270,296500,221.58,468000
32742,1007853,1007853,41,136500,553.85,138000
32743,1007854,1007854,416,186500,1894,368000
32744,1007855,1007855,66,136500,1878.58,188000
32745,1007856,1007856,59,486500,6391.14,548000
32746,1007857,1007857,181,416500,0,538000
32747,1007858,1007858,279,196500,6395,248000
32748,1007859,1007859,605,196500,0,198000
32749,1007860,1007860,789,266500,3561.8,708000
32750,1007861,1007861,163,106500,3271.72,208000
32751,1007862,1007862,459,356500,4812.5,378000
32752,1007863,1007863,527,286500,5149.09,368000
32753,1007864,1007864,267,726500,1295,918000
32754,1007865,1007865,474,486500,6274.2,608000
32755,1007866,1007866,807,216500,3148.25,258000
32756,1007867,1007867,482,546500,0,958000
32757,1007868,1007868,703,376500,1021.2,658000
32758,1007869,1007869,427,206500,1193.55,278000
32759,1007870,1007870,7,246500,1697.25,348000
32760,1007871,1007871,229,236500,1645,298000
32761,1007872,1007872,405,686500,2079.36,858000
32762,1007873,1007873,530,366500,1600,378000
32763,1007874,1007874,870,286500,0,698000
32764,1007875,1007875,76,406500,3264.8,548000
32765,1007876,1007876,424,456500,5937.75,588000
32766,1007877,1007877,735,156500,4203.13,298000
32767,1007878,1007878,755,476500,5380.13,598000
32768,1007879,1007879,95,586500,46.9,828000
32769,1007880,1007880,688,376500,0,448000
32770,1007881,1007881,752,1606500,8084.96,2478000
32771,1007882,1007882,775,866500,0,1508000
32772,1007883,1007883,203,226500,1407.19,238000
32773,1007884,1007884,505,246500,0,298000
32774,1007885,1007885,293,536500,0,
32775,1007886,1007886,818,356500,0,458000
32776,1007887,1007887,391,476500,0,888000
32777,1007888,1007888,723,376500,0,538000
32778,1007889,1007889,242,376500,1180.25,428000
32779,1007890,1007890,484,86500,2582.45,148000
32780,1007891,1007891,884,156500,1023.75,158000
32781,1007892,1007892,633,206500,0,188000
32782,1007893,1007893,645,66500,1761.22,238000
32783,1007894,1007894,291,576500,1461.4,688000
32784,1007895,1007895,831,236500,2102.13,268000
32785,1007896,1007896,359,306500,0,
32786,1007897,1007897,810,526500,12950,778000
32787,1007898,1007898,222,606500,2184.8,4358000
32788,1007899,1007899,258,166500,0,188000
32789,1007900,1007900,893,86500,0,88000
32790,1007901,1007901,315,426500,1210,538000
32791,1007902,1007902,457,86500,4783.44,808000
32792,1007903,1007903,130,456500,0,688000
32793,1007904,1007904,792,306500,4250,558000
32794,1007905,1007905,847,546500,7625.8,908000
32795,1007906,1007906,763,346500,0,358000
32796,1007907,1007907,791,276500,4299.27,288000
32797,1007908,1007908,558,136500,3332.54,158000
32798,1007909,1007909,515,176500,0,168000
32799,1007910,1007910,160,226500,1070.72,288000
32800,1007911,1007911,441,376500,0,468000
32801,1007912,1007912,425,176500,5915.94,248000
32802,1007913,1007913,379,326500,1631.47,348000
32803,1007914,1007914,63,866500,0,1108000
32804,1007915,1007915,705,296500,0,398000
32805,1007916,1007916,292,336500,0,388000
32806,1007917,1007917,489,186500,0,
32807,1007918,1007918,67,216500,440,278000
32808,1007919,1007919,806,556500,0,588000
32809,1007920,1007920,567,766500,0,1008000
32810,1007921,1007921,351,146500,879.22,198000
32811,1007922,1007922,253,466500,2595.28,478000
32812,1007923,1007923,588,106500,0,888000
32813,1007924,1007924,856,356500,0,478000
32814,1007925,1007925,464,136500,4041.24,198000
32815,1007926,1007926,258,266500,0,318000
32816,1007927,1007927,206,516500,1007.52,818000
32817,1007928,1007928,280,116500,2831.65,138000
32818,1007929,1007929,678,426500,0,458000
32819,1007930,1007930,91,126500,0,
32820,1007931,1007931,521,236500,0,248000
32821,1007932,1007932,161,216500,2071.25,368000
32822,1007933,1007933,134,446500,350.85,878000
32823,1007934,1007934,458,146500,3565.63,198000
32824,1007935,1007935,633,656500,0,828000
32825,1007936,1007936,239,296500,2850,368000
32826,1007937,1007937,649,596500,0,
32827,1007938,1007938,753,316500,5925,338000
32828,1007939,1007939,759,656500,0,
32829,1007940,1007940,32,196500,2405.11,268000
32830,1007941,1007941,5,756500,795,3558000
32831,1007942,1007942,334,346500,0,358000
32832,1007943,1007943,672,136500,0,138000
32833,1007944,1007944,232,1126500,0,1318000
32834,1007945,1007945,703,126500,2878.88,158000
32835,1007946,1007946,466,576500,10593.8,878000
32836,1007947,1007947,722,96500,0,168000
32837,1007948,1007948,267,296500,7090,608000
32838,1007949,1007949,217,156500,964.28,158000
32839,1007950,1007950,67,486500,1590,518000
32840,1007951,1007951,284,316500,0,
32841,1007952,1007952,657,226500,9171.94,738000
32842,1007953,1007953,308,316500,0,908000
32843,1007954,1007954,360,246500,8467.84,308000
32844,1007955,1007955,271,156500,0,
32845,1007956,1007956,116,76500,3385,78000
32846,1007957,1007957,872,146500,3000,478000
32847,1007958,1007958,230,316500,2960.5,398000
32848,1007959,1007959,24,386500,3151.15,1248000
32849,1007960,1007960,468,206500,0,238000
32850,1007961,1007961,420,526500,1825,928000
32851,1007962,1007962,375,336500,9863.74,358000
32852,1007963,1007963,482,466500,0,458000
32853,1007964,1007964,437,526500,0,808000
32854,1007965,1007965,477,486500,0,678000
32855,1007966,1007966,580,396500,1694,598000
32856,1007967,1007967,359,236500,0,298000
32857,1007968,1007968,867,426500,2960.4,478000
32858,1007969,1007969,793,406500,6335,458000
32859,1007970,1007970,392,76500,0,
32860,1007971,1007971,412,176500,3949.88,188000
32861,1007972,1007972,696,226500,0,248000
32862,1007973,1007973,294,306500,8541.73,538000
32863,1007974,1007974,446,126500,0,138000
32864,1007975,1007975,544,206500,2276,228000
32865,1007976,1007976,357,276500,795,1238000
32866,1007977,1007977,775,536500,430.3,548000
32867,1007978,1007978,647,256500,3776.01,528000
32868,1007979,1007979,370,146500,0,
32869,1007980,1007980,389,376500,135.2,408000
32870,1007981,1007981,231,386500,0,568000
32871,1007982,1007982,130,176500,4338.75,288000
32872,1007983,1007983,518,696500,8169.6,1408000
32873,1007984,1007984,237,86500,3043.09,198000
32874,1007985,1007985,398,516500,0,
32875,1007986,1007986,369,546500,2526,608000
32876,1007987,1007987,498,116500,2390.8,148000
32877,1007988,1007988,615,226500,125.51,348000
32878,1007989,1007989,507,446500,0,598000
32879,1007990,1007990,608,296500,1378.26,318000
32880,1007991,1007991,167,326500,295,408000
32881,1007992,1007992,437,206500,4904.51,218000
32882,1007993,1007993,166,326500,0,
32883,1007994,1007994,746,246500,3916.25,328000
32884,1007995,1007995,630,66500,1983.88,68000
32885,1007996,1007996,856,316500,0,
32886,1007997,1007997,653,206500,4142.17,258000
32887,1007998,1007998,343,226500,0,378000
32888,1007999,1007999,21,186500,4850,248000
32889,1008000,1008000,160,196500,5452.19,268000
32890,1008001,1008001,488,296500,7839.69,358000
32891,1008002,1008002,885,406500,0,
32892,1008003,1008003,453,226500,0,278000
32893,1008004,1008004,651,216500,2212.5,408000
32894,1008005,1008005,65,156500,3587.5,368000
32895,1008006,1008006,568,86500,0,
32896,1008007,1008007,320,276500,0,
32897,1008008,1008008,210,216500,1768.87,278000
32898,1008009,1008009,667,276500,0,508000
32899,1008010,1008010,735,446500,12962.75,598000
32900,1008011,1008011,493,316500,2334.91,658000
32901,1008012,1008012,374,486500,4843.5,668000
32902,1008013,1008013,782,176500,0,
32903,1008014,1008014,700,266500,3325,288000
32904,1008015,1008015,732,476500,5377.5,548000
32905,1008016,1008016,562,476500,3930.48,538000
32906,1008017,1008017,13,266500,4742.72,568000
32907,1008018,1008018,882,396500,2247.98,678000
32908,1008019,1008019,509,206500,2250,238000
32909,1008020,1008020,761,106500,3438.77,228000
32910,1008021,1008021,50,276500,598.3,318000
32911,1008022,1008022,648,216500,577.45,288000
32912,1008023,1008023,347,106500,3052.61,168000
32913,1008024,1008024,63,726500,0,
32914,1008025,1008025,641,396500,0,488000
32915,1008026,1008026,291,166500,0,168000
32916,1008027,1008027,753,166500,3143.77,218000
32917,1008028,1008028,577,546500,240,678000
32918,1008029,1008029,92,366500,193.75,618000
32919,1008030,1008030,188,106500,0,208000
32920,1008031,1008031,484,406500,459,1158000
32921,1008032,1008032,269,246500,0,
32922,1008033,1008033,851,356500,0,378000
32923,1008034,1008034,586,296500,7392.04,418000
32924,1008035,1008035,133,286500,771.04,318000
32925,1008036,1008036,702,166500,0,808000
32926,1008037,1008037,46,206500,6324.38,268000
32927,1008038,1008038,24,486500,257.95,668000
32928,1008039,1008039,214,286500,1284.68,368000
32929,1008040,1008040,882,106500,2214.38,128000
32930,1008041,1008041,543,526500,0,
32931,1008042,1008042,524,366500,2060,458000
32932,1008043,1008043,167,226500,3910,458000
32933,1008044,1008044,404,286500,291.43,298000
32934,1008045,1008045,196,256500,3437.5,468000
32935,1008046,1008046,710,156500,4240.63,208000
32936,1008047,1008047,728,266500,1842.8,478000
32937,1008048,1008048,340,336500,0,1008000
32938,1008049,1008049,546,106500,0,
32939,1008050,1008050,596,616500,12570,978000
32940,1008051,1008051,66,276500,4020,378000
32941,1008052,1008052,893,216500,4592.35,268000
32942,1008053,1008053,486,356500,889.57,408000
32943,1008054,1008054,384,386500,0,428000
32944,1008055,1008055,141,516500,293.92,768000
32945,1008056,1008056,594,186500,0,188000
32946,1008057,1008057,422,306500,251,548000
32947,1008058,1008058,391,226500,2200,248000
32948,1008059,1008059,745,146500,0,
32949,1008060,1008060,780,476500,8335.38,888000
32950,1008061,1008061,533,356500,0,488000
32951,1008062,1008062,207,186500,6330.02,258000
32952,1008063,1008063,358,576500,5700,958000
32953,1008064,1008064,386,596500,0,
32954,1008065,1008065,573,216500,4142.57,518000
32955,1008066,1008066,850,356500,0,438000
32956,1008067,1008067,206,526500,4479.5,838000
32957,1008068,1008068,595,196500,2203.88,218000
32958,1008069,1008069,248,636500,4559.51,688000
32959,1008070,1008070,780,516500,0,578000
32960,1008071,1008071,563,306500,1165.39,388000
32961,1008072,1008072,413,266500,5240,298000
32962,1008073,1008073,367,246500,0,
32963,1008074,1008074,454,346500,962.73,358000
32964,1008075,1008075,134,306500,2310,838000
32965,1008076,1008076,4,626500,0,938000
32966,1008077,1008077,157,226500,734.8,818000
32967,1008078,1008078,143,326500,693.09,888000
32968,1008079,1008079,341,126500,0,
32969,1008080,1008080,48,456500,2499,568000
32970,1008081,1008081,411,416500,0,518000
32971,1008082,1008082,554,256500,3481.54,318000
32972,1008083,1008083,332,946500,1211.14,1208000
32973,1008084,1008084,813,206500,0,
32974,1008085,1008085,478,486500,0,558000
32975,1008086,1008086,428,186500,6119.38,268000
32976,1008087,1008087,574,536500,1883.78,908000
32977,1008088,1008088,678,366500,2696,368000
32978,1008089,1008089,762,386500,345.4,648000
32979,1008090,1008090,531,606500,7500,778000
32980,1008091,1008091,712,426500,2613.54,568000
32981,1008092,1008092,846,386500,5755.57,488000
32982,1008093,1008093,823,176500,4382.5,408000
32983,1008094,1008094,57,486500,0,848000
32984,1008095,1008095,268,236500,5869.7,358000
32985,1008096,1008096,593,386500,4852.1,558000
32986,1008097,1008097,823,166500,6185,198000
32987,1008098,1008098,605,216500,0,268000
32988,1008099,1008099,337,206500,7161,278000
32989,1008100,1008100,803,106500,2320,168000
32990,1008101,1008101,301,76500,0,538000
32991,1008102,1008102,137,276500,5409.05,358000
32992,1008103,1008103,523,616500,5737,778000
32993,1008104,1008104,647,516500,10891.03,608000
32994,1008105,1008105,303,556500,0,658000
32995,1008106,1008106,828,306500,0,428000
32996,1008107,1008107,457,276500,0,
32997,1008108,1008108,254,366500,4887,558000
32998,1008109,1008109,793,396500,0,
32999,1008110,1008110,194,336500,5019,628000
33000,1008111,1008111,669,1396500,0,2208000
33001,1008112,1008112,188,416500,0,488000
33002,1008113,1008113,808,726500,0,
33003,1008114,1008114,67,326500,6300,1008000
33004,1008115,1008115,261,326500,0,
33005,1008116,1008116,520,246500,5373.6,358000
33006,1008117,1008117,258,116500,3355,148000
33007,1008118,1008118,144,156500,0,
33008,1008119,1008119,847,76500,2437.02,118000
33009,1008120,1008120,699,726500,1755.8,808000
33010,1008121,1008121,861,676500,0,1788000
33011,1008122,1008122,332,376500,0,788000
33012,1008123,1008123,344,226500,2726.15,318000
33013,1008124,1008124,617,156500,1513,248000
33014,1008125,1008125,858,406500,2768.04,688000
33015,1008126,1008126,391,476500,1326.75,878000
33016,1008127,1008127,840,126500,1572.4,128000
33017,1008128,1008128,667,476500,0,588000
33018,1008129,1008129,94,386500,0,408000
33019,1008130,1008130,204,236500,0,278000
33020,1008131,1008131,264,86500,0,138000
33021,1008132,1008132,280,496500,1252.44,628000
33022,1008133,1008133,491,136500,3890,178000
33023,1008134,1008134,168,526500,7938.75,628000
33024,1008135,1008135,801,136500,3653.26,348000
33025,1008136,1008136,383,306500,0,258000
33026,1008137,1008137,304,586500,6390.2,1528000
33027,1008138,1008138,258,306500,924.51,558000
33028,1008139,1008139,655,456500,0,468000
33029,1008140,1008140,764,256500,1153.45,428000
33030,1008141,1008141,620,266500,950,448000
33031,1008142,1008142,149,86500,2565.63,138000
33032,1008143,1008143,675,126500,0,
33033,1008144,1008144,456,206500,0,248000
33034,1008145,1008145,174,316500,7092.5,388000
33035,1008146,1008146,859,266500,0,388000
33036,1008147,1008147,851,426500,10757.5,658000
33037,1008148,1008148,819,236500,0,338000
33038,1008149,1008149,745,236500,4218.13,278000
33039,1008150,1008150,117,176500,6634,218000
33040,1008151,1008151,753,196500,0,198000
33041,1008152,1008152,149,276500,0,398000
33042,1008153,1008153,176,546500,2636.2,868000
33043,1008154,1008154,620,136500,3375,218000
33044,1008155,1008155,217,506500,0,1008000
33045,1008156,1008156,254,336500,0,438000
33046,1008157,1008157,278,176500,1887.5,368000
33047,1008158,1008158,632,156500,4670,168000
33048,1008159,1008159,896,206500,0,258000
33049,1008160,1008160,246,506500,0,648000
33050,1008161,1008161,848,326500,6488,438000
33051,1008162,1008162,251,276500,9136.13,308000
33052,1008163,1008163,36,246500,951,348000
33053,1008164,1008164,405,516500,0,528000
33054,1008165,1008165,217,256500,280.25,308000
33055,1008166,1008166,455,376500,2266.5,418000
33056,1008167,1008167,377,386500,7428.27,498000
33057,1008168,1008168,190,486500,5385,728000
33058,1008169,1008169,900,236500,0,368000
33059,1008170,1008170,501,726500,0,768000
33060,1008171,1008171,299,266500,2925.2,278000
33061,1008172,1008172,512,686500,848.52,858000
33062,1008173,1008173,862,106500,0,588000
33063,1008174,1008174,525,326500,0,338000
33064,1008175,1008175,289,86500,1450,108000
33065,1008176,1008176,273,166500,4434.5,378000
33066,1008177,1008177,90,406500,0,
33067,1008178,1008178,879,116500,3522.5,178000
33068,1008179,1008179,554,546500,4000,778000
33069,1008180,1008180,476,506500,301.78,678000
33070,1008181,1008181,459,356500,0,478000
33071,1008182,1008182,356,386500,6585,648000
33072,1008183,1008183,691,376500,0,358000
33073,1008184,1008184,621,206500,0,228000
33074,1008185,1008185,288,196500,2682.5,428000
33075,1008186,1008186,703,366500,5800,458000
33076,1008187,1008187,870,486500,12653.31,618000
33077,1008188,1008188,141,276500,0,358000
33078,1008189,1008189,759,526500,0,518000
33079,1008190,1008190,96,276500,4038.57,418000
33080,1008191,1008191,319,136500,0,148000
33081,1008192,1008192,61,486500,2100,1328000
33082,1008193,1008193,700,256500,0,
33083,1008194,1008194,52,386500,1461.14,988000
33084,1008195,1008195,432,396500,0,478000
33085,1008196,1008196,439,376500,0,
33086,1008197,1008197,706,186500,3204,248000
33087,1008198,1008198,718,206500,6691.63,338000
33088,1008199,1008199,242,486500,12147.88,858000
33089,1008200,1008200,523,346500,1428.11,358000
33090,1008201,1008201,123,126500,2853.13,138000
33091,1008202,1008202,521,366500,0,398000
33092,1008203,1008203,75,106500,1665.1,238000
33093,1008204,1008204,707,326500,5266.22,408000
33094,1008205,1008205,491,216500,0,248000
33095,1008206,1008206,363,326500,0,408000
33096,1008207,1008207,444,456500,0,468000
33097,1008208,1008208,133,156500,2126.58,198000
33098,1008209,1008209,838,446500,0,558000
33099,1008210,1008210,531,106500,1929.06,138000
33100,1008211,1008211,95,326500,202.16,338000
33101,1008212,1008212,896,266500,0,
33102,1008213,1008213,178,306500,5350.94,388000
33103,1008214,1008214,265,456500,4515.86,638000
33104,1008215,1008215,807,336500,0,508000
33105,1008216,1008216,858,556500,506.45,858000
33106,1008217,1008217,295,256500,8082.48,468000
33107,1008218,1008218,548,366500,8174.49,748000
33108,1008219,1008219,273,256500,0,288000
